File name: g15_xrs_1m_20110601_20110630
Metadata Description:
dimensions:
record = UNLIMITED; //(43200 currently)
orbit = 30;

variables:
double time_tag_orbit(orbit);
time_tag_orbit:long_name = "Date and time for each west_longitude and inclination pair";
time_tag_orbit:units = "Date and time in the format YYYY-mm-dd hh:mm:ss.SSS UTC";
time_tag_orbit:calendar = "gregorian";

float west_longitude(orbit);
west_longitude:description = "West longitude of satellite sub-orbit point at the given date and time.";
west_longitude:long_label = "West longitude";
west_longitude:short_label = "w long";
west_longitude:plot_label = "West longitude";
west_longitude:lin_log = "lin";
west_longitude:units = "degrees";
west_longitude:format = "F5.1";
west_longitude:nominal_min = " 70.0";
west_longitude:nominal_max = "140.0";
west_longitude:missing_value = "-99999";

float inclination(orbit);
inclination:description = "Inclination -- the angle between the plane of the orbit and the equatorial plane measured counter-clockwise from true East.";
inclination:long_label = "inclination";
inclination:short_label = "incl";
inclination:plot_label = "inclination";
inclination:lin_log = "lin";
inclination:units = "degrees";
inclination:format = "F6.3";
inclination:nominal_min = "0.0";
inclination:nominal_max = " 1.000";
inclination:missing_value = "-99999";

double time_tag(record) ;
time_tag:long_name = "Date and time for each observation" ;
time_tag:units = "Date and time in the format YYYY-mm-dd hh:mm:ss.SSS UTC" ;
time_tag:calendar = "gregorian" ;

float A_QUAL_FLAG(record);
A_QUAL_FLAG:description = "Quality flag non-zero value indicates data quality issue.";
A_QUAL_FLAG:long_label = "quality flag";
A_QUAL_FLAG:short_label = "qf";
A_QUAL_FLAG:plot_label = " ";
A_QUAL_FLAG:lin_log = "lin";
A_QUAL_FLAG:units = "qf";
A_QUAL_FLAG:format = "I";
A_QUAL_FLAG:nominal_min = "0";
A_QUAL_FLAG:nominal_max = "4294967295";
A_QUAL_FLAG:missing_value = "99999";

float A_NUM_PTS(record);
A_NUM_PTS:description = "Data points per average.";
A_NUM_PTS:long_label = "points/average";
A_NUM_PTS:short_label = "pts";
A_NUM_PTS:plot_label = " ";
A_NUM_PTS:lin_log = "lin";
A_NUM_PTS:units = "points/avg";
A_NUM_PTS:format = "I3";
A_NUM_PTS:nominal_min = "  0";
A_NUM_PTS:nominal_max = " 30";
A_NUM_PTS:missing_value = "0";

float A_AVG(record);
A_AVG:description = "XRS short wavelength channel irradiance (0.05 - 0.4 nm)";
A_AVG:long_label = "x-ray (0.05-0.4 nm) irradiance";
A_AVG:short_label = "xs fx";
A_AVG:plot_label = "XS(0.05-0.4 nm)";
A_AVG:lin_log = "log";
A_AVG:units = "W/m^2";
A_AVG:format = "E10.4";
A_AVG:nominal_min = "1.0000E-09";
A_AVG:nominal_max = "1.0000E-03";
A_AVG:missing_value = "-99999";

float B_QUAL_FLAG(record);
B_QUAL_FLAG:description = "Quality flag non-zero value indicates data quality issue.";
B_QUAL_FLAG:long_label = "quality flag";
B_QUAL_FLAG:short_label = "qf";
B_QUAL_FLAG:plot_label = " ";
B_QUAL_FLAG:lin_log = "lin";
B_QUAL_FLAG:units = "qf";
B_QUAL_FLAG:format = "I";
B_QUAL_FLAG:nominal_min = "0";
B_QUAL_FLAG:nominal_max = "4294967295";
B_QUAL_FLAG:missing_value = "99999";

float B_NUM_PTS(record);
B_NUM_PTS:description = "Data points per average.";
B_NUM_PTS:long_label = "points/average";
B_NUM_PTS:short_label = "pts";
B_NUM_PTS:plot_label = " ";
B_NUM_PTS:lin_log = "lin";
B_NUM_PTS:units = "points/avg";
B_NUM_PTS:format = "I3";
B_NUM_PTS:nominal_min = "  0";
B_NUM_PTS:nominal_max = " 30";
B_NUM_PTS:missing_value = "0";

float B_AVG(record);
B_AVG:description = "XRS long wavelength channel irradiance (0.1-0.8 nm)";
B_AVG:long_label = "x-ray (0.1-0.8 nm) irradiance";
B_AVG:short_label = "xl fx";
B_AVG:plot_label = "XL(0.1-0.8 nm)";
B_AVG:lin_log = "log";
B_AVG:units = "W/m^2";
B_AVG:format = "E10.4";
B_AVG:nominal_min = "1.0000E-09";
B_AVG:nominal_max = "1.0000E-03";
B_AVG:missing_value = "-99999";

// global attributes
:conventions = "GOES Space Weather"
:title = "GOES X-ray Sensor"
:institution = "NOAA"
:source = "Satellite Insitu Observations"
:satellite_id = "GOES-15"
:instrument = "X-ray Sensor"
:process-type = "Time averaged"
:process-level = "level 2"
:sample-time = "1"
:sample-unit = "minutes"
:creation_date = "2014-05-07 19:34:29.802 UTC"
:start_date = "2011-06-01 00:00:00.000 UTC"
:end_date = "2011-06-30 23:59:00.000 UTC"
:records_present = "43200"
:originating_agency = "DOC/NOAA/NCEP/NWS/SWPC"
:archiving_agency = "DOC/NOAA/NESDIS/NGDC"

satellite location:
time_tag_orbit,west_longitude,inclination
2011-06-01 00:00:00.0, 89.7, 0.211
2011-06-02 00:00:00.0, 89.8, 0.215
2011-06-03 00:00:00.0, 89.8, 0.218
2011-06-04 00:00:00.0, 89.8, 0.223
2011-06-05 00:00:00.0, 89.9, 0.227
2011-06-06 00:00:00.0, 89.9, 0.230
2011-06-07 00:00:00.0, 89.9, 0.232
2011-06-08 00:00:00.0, 90.0, 0.233
2011-06-09 00:00:00.0, 90.0, 0.234
2011-06-10 00:00:00.0, 90.1, 0.235
2011-06-11 00:00:00.0, 90.1, 0.236
2011-06-12 00:00:00.0, 89.8, 0.238
2011-06-13 00:00:00.0, 89.7, 0.242
2011-06-14 00:00:00.0, 89.7, 0.246
2011-06-15 00:00:00.0, 89.7, 0.251
2011-06-16 00:00:00.0, 89.7, 0.255
2011-06-17 00:00:00.0, 89.7, 0.260
2011-06-18 00:00:00.0, 89.7, 0.264
2011-06-19 00:00:00.0, 89.6, 0.267
2011-06-20 00:00:00.0, 89.6, 0.269
2011-06-21 00:00:00.0, 89.6, 0.271
2011-06-22 00:00:00.0, 89.6, 0.273
2011-06-23 00:00:00.0, 89.6, 0.274
2011-06-24 00:00:00.0, 89.6, 0.275
2011-06-25 00:00:00.0, 89.5, 0.276
2011-06-26 00:00:00.0, 89.5, 0.279
2011-06-27 00:00:00.0, 89.5, 0.283
2011-06-28 00:00:00.0, 89.5, 0.286
2011-06-29 00:00:00.0, 89.5, 0.290
2011-06-30 00:00:00.0, 89.5, 0.295

data: 
time_tag,A_QUAL_FLAG,A_NUM_PTS,A_AVG,B_QUAL_FLAG,B_NUM_PTS,B_AVG
2011-06-01 00:00:00.000,0, 29,1.0000E-09,0, 29,3.4185E-07
2011-06-01 00:01:00.000,0, 29,1.0000E-09,0, 29,3.3742E-07
2011-06-01 00:02:00.000,0, 30,1.0000E-09,0, 30,3.3544E-07
2011-06-01 00:03:00.000,0, 29,1.0000E-09,0, 29,3.3064E-07
2011-06-01 00:04:00.000,0, 29,1.0000E-09,0, 29,3.2765E-07
2011-06-01 00:05:00.000,0, 29,1.0000E-09,0, 29,3.2512E-07
2011-06-01 00:06:00.000,0, 30,1.3975E-09,0, 30,3.1699E-07
2011-06-01 00:07:00.000,0, 29,1.5212E-09,0, 29,3.1571E-07
2011-06-01 00:08:00.000,0, 29,1.2160E-09,0, 29,3.2150E-07
2011-06-01 00:09:00.000,0, 30,1.0401E-09,0, 30,3.2783E-07
2011-06-01 00:10:00.000,0, 29,1.0800E-09,0, 29,3.2630E-07
2011-06-01 00:11:00.000,0, 29,1.2606E-09,0, 29,3.2512E-07
2011-06-01 00:12:00.000,0, 30,1.5722E-09,0, 30,3.2494E-07
2011-06-01 00:13:00.000,0, 29,2.1423E-09,0, 29,3.2240E-07
2011-06-01 00:14:00.000,0, 29,2.1714E-09,0, 29,3.1960E-07
2011-06-01 00:15:00.000,0, 29,1.0592E-09,0, 29,3.1634E-07
2011-06-01 00:16:00.000,0, 30,1.0000E-09,0, 30,3.1847E-07
2011-06-01 00:17:00.000,0, 29,1.0000E-09,0, 29,3.1580E-07
2011-06-01 00:18:00.000,0, 29,1.0000E-09,0, 29,3.1508E-07
2011-06-01 00:19:00.000,0, 30,1.0803E-09,0, 30,3.1979E-07
2011-06-01 00:20:00.000,0, 29,1.0000E-09,0, 29,3.2593E-07
2011-06-01 00:21:00.000,0, 29,1.0000E-09,0, 29,3.3036E-07
2011-06-01 00:22:00.000,0, 30,1.0000E-09,0, 30,3.4060E-07
2011-06-01 00:23:00.000,0, 29,1.0623E-09,0, 29,3.3145E-07
2011-06-01 00:24:00.000,0, 29,1.0208E-09,0, 29,3.2105E-07
2011-06-01 00:25:00.000,0, 29,2.5266E-09,0, 29,3.1933E-07
2011-06-01 00:26:00.000,0, 30,1.0000E-09,0, 30,3.1908E-07
2011-06-01 00:27:00.000,0, 29,1.0000E-09,0, 29,3.2186E-07
2011-06-01 00:28:00.000,0, 29,1.0000E-09,0, 29,3.2023E-07
2011-06-01 00:29:00.000,0, 30,1.0000E-09,0, 30,3.1716E-07
2011-06-01 00:30:00.000,0, 29,1.0000E-09,0, 29,3.1779E-07
2011-06-01 00:31:00.000,0, 29,1.0208E-09,0, 29,3.1535E-07
2011-06-01 00:32:00.000,0, 29,1.0000E-09,0, 29,3.1824E-07
2011-06-01 00:33:00.000,0, 30,1.1546E-09,0, 30,3.1795E-07
2011-06-01 00:34:00.000,0, 29,1.0000E-09,0, 29,3.1725E-07
2011-06-01 00:35:00.000,0, 29,1.0000E-09,0, 29,3.1508E-07
2011-06-01 00:36:00.000,0, 30,1.0000E-09,0, 30,3.1279E-07
2011-06-01 00:37:00.000,0, 29,1.0208E-09,0, 29,3.1408E-07
2011-06-01 00:38:00.000,0, 29,1.2222E-09,0, 29,3.1788E-07
2011-06-01 00:39:00.000,0, 30,1.0000E-09,0, 30,3.1725E-07
2011-06-01 00:40:00.000,0, 29,1.2990E-09,0, 29,3.1643E-07
2011-06-01 00:41:00.000,0, 29,1.0000E-09,0, 29,3.2132E-07
2011-06-01 00:42:00.000,0, 29,2.0977E-09,0, 29,3.1770E-07
2011-06-01 00:43:00.000,0, 30,1.0201E-09,0, 30,3.1804E-07
2011-06-01 00:44:00.000,0, 29,1.0000E-09,0, 29,3.1354E-07
2011-06-01 00:45:00.000,0, 29,1.0000E-09,0, 29,3.1200E-07
2011-06-01 00:46:00.000,0, 30,1.0000E-09,0, 30,3.0947E-07
2011-06-01 00:47:00.000,0, 29,1.0000E-09,0, 29,3.0802E-07
2011-06-01 00:48:00.000,0, 29,1.0000E-09,0, 29,3.0504E-07
2011-06-01 00:49:00.000,0, 30,1.1375E-09,0, 30,3.0571E-07
2011-06-01 00:50:00.000,0, 29,1.2191E-09,0, 29,3.0106E-07
2011-06-01 00:51:00.000,0, 29,1.0000E-09,0, 29,3.0196E-07
2011-06-01 00:52:00.000,0, 29,1.0800E-09,0, 29,3.0377E-07
2011-06-01 00:53:00.000,0, 30,1.0000E-09,0, 30,3.0431E-07
2011-06-01 00:54:00.000,0, 29,1.0208E-09,0, 29,3.1327E-07
2011-06-01 00:55:00.000,0, 29,1.0000E-09,0, 29,3.1363E-07
2011-06-01 00:56:00.000,0, 30,1.1576E-09,0, 30,3.1148E-07
2011-06-01 00:57:00.000,0, 29,1.2045E-09,0, 29,3.0965E-07
2011-06-01 00:58:00.000,0, 29,1.3644E-09,0, 29,3.1028E-07
2011-06-01 00:59:00.000,0, 30,1.6524E-09,0, 30,3.1113E-07
2011-06-01 01:00:00.000,0, 29,1.0830E-09,0, 29,3.1625E-07
2011-06-01 01:01:00.000,0, 29,1.0800E-09,0, 29,3.1553E-07
